[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'request_vote', 'term': 1, 'last_log_index': 1, 'last_log_term': 0}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nK\x83\x86q\x00\x86q\x01.', 'request_id': 132}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 417, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 613, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 615, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 418, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 187, 'entries': [(b'\x00\x80\x02K\x00K\nK,\x86q\x00\x86q\x01.', 188, 1), (b'\x00\x80\x02K\x00K\nKc\x86q\x00\x86q\x01.', 189, 1)], 'prevLogIdx': 187, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 187, 'entries': [(b'\x00\x80\x02K\x00K\nK,\x86q\x00\x86q\x01.', 188, 1), (b'\x00\x80\x02K\x00K\nKc\x86q\x00\x86q\x01.', 189, 1)], 'prevLogIdx': 187, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 43, 'log_idx': 190, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nK\x84\x86q\x00\x86q\x01.', 'request_id': 133}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 418, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 189, 'entries': [(b'\x00\x80\x02K\x00K\nK*\x86q\x00\x86q\x01.', 190, 1), (b'\x00\x80\x02K\x00K\nKd\x86q\x00\x86q\x01.', 191, 1)], 'prevLogIdx': 189, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 189, 'entries': [(b'\x00\x80\x02K\x00K\nK*\x86q\x00\x86q\x01.', 190, 1), (b'\x00\x80\x02K\x00K\nKd\x86q\x00\x86q\x01.', 191, 1)], 'prevLogIdx': 189, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nKg\x86q\x00\x86q\x01.', 'request_id': 104}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 191, 'entries': [(b'\x00\x80\x02K\x00K\nKe\x86q\x00\x86q\x01.', 192, 1)], 'prevLogIdx': 191, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 421, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 191, 'entries': [(b'\x00\x80\x02K\x00K\nKe\x86q\x00\x86q\x01.', 192, 1)], 'prevLogIdx': 191, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 46, 'log_idx': 193, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 192, 'entries': [(b'\x00\x80\x02K\x00K\nK-\x86q\x00\x86q\x01.', 193, 1), (b'\x00\x80\x02K\x00K\nKf\x86q\x00\x86q\x01.', 194, 1)], 'prevLogIdx': 192, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 616, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 422, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nKh\x86q\x00\x86q\x01.', 'request_id': 105}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 423, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 192, 'entries': [(b'\x00\x80\x02K\x00K\nK-\x86q\x00\x86q\x01.', 193, 1), (b'\x00\x80\x02K\x00K\nKf\x86q\x00\x86q\x01.', 194, 1)], 'prevLogIdx': 192, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 44, 'log_idx': 195, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 618, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 194, 'entries': [(b'\x00\x80\x02K\x00K\nK+\x86q\x00\x86q\x01.', 195, 1), (b'\x00\x80\x02K\x00K\nKg\x86q\x00\x86q\x01.', 196, 1)], 'prevLogIdx': 194, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 194, 'entries': [(b'\x00\x80\x02K\x00K\nK+\x86q\x00\x86q\x01.', 195, 1), (b'\x00\x80\x02K\x00K\nKg\x86q\x00\x86q\x01.', 196, 1)], 'prevLogIdx': 194, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 620, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 620, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nK\x85\x86q\x00\x86q\x01.', 'request_id': 134}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 622, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 624, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 426, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 47, 'log_idx': 198, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 196, 'entries': [(b'\x00\x80\x02K\x00K\nKh\x86q\x00\x86q\x01.', 197, 1), (b'\x00\x80\x02K\x00K\nK.\x86q\x00\x86q\x01.', 198, 1)], 'prevLogIdx': 196, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 624, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 196, 'entries': [(b'\x00\x80\x02K\x00K\nKh\x86q\x00\x86q\x01.', 197, 1), (b'\x00\x80\x02K\x00K\nK.\x86q\x00\x86q\x01.', 198, 1)], 'prevLogIdx': 196, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 198, 'entries': [], 'prevLogIdx': 198, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 198, 'entries': [], 'prevLogIdx': 198, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nK\x86\x86q\x00\x86q\x01.', 'request_id': 135}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 626, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 628, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 628, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nK\x87\x86q\x00\x86q\x01.', 'request_id': 136}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 631, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 632, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nK\x88\x86q\x00\x86q\x01.', 'request_id': 137}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 632, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 635, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 636, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 427, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 45, 'log_idx': 200, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nKi\x86q\x00\x86q\x01.', 'request_id': 106}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nK\x89\x86q\x00\x86q\x01.', 'request_id': 138}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 430, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 198, 'entries': [(b'\x00\x80\x02K\x00K\nKi\x86q\x00\x86q\x01.', 199, 1), (b'\x00\x80\x02K\x00K\nK,\x86q\x00\x86q\x01.', 200, 1)], 'prevLogIdx': 198, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 198, 'entries': [(b'\x00\x80\x02K\x00K\nKi\x86q\x00\x86q\x01.', 199, 1), (b'\x00\x80\x02K\x00K\nK,\x86q\x00\x86q\x01.', 200, 1)], 'prevLogIdx': 198, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 48, 'log_idx': 201, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 639, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 431, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nKj\x86q\x00\x86q\x01.', 'request_id': 107}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 433, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 435, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nKk\x86q\x00\x86q\x01.', 'request_id': 108}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 437, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 438, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nKl\x86q\x00\x86q\x01.', 'request_id': 109}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 441, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 442, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nKm\x86q\x00\x86q\x01.', 'request_id': 110}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 444, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 200, 'entries': [(b'\x00\x80\x02K\x00K\nK/\x86q\x00\x86q\x01.', 201, 1), (b'\x00\x80\x02K\x00K\nKj\x86q\x00\x86q\x01.', 202, 1)], 'prevLogIdx': 200, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 200, 'entries': [(b'\x00\x80\x02K\x00K\nK/\x86q\x00\x86q\x01.', 201, 1), (b'\x00\x80\x02K\x00K\nKj\x86q\x00\x86q\x01.', 202, 1)], 'prevLogIdx': 200, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 640, 'reset': False, 'success': True}
